,date,negatives,positives,ratio,negatives (t-1),positives (t-1),ratio (t-1),negatives (t-2),positives (t-2),ratio (t-2),negatives (t-3),positives (t-3),ratio (t-3),negatives (t-4),positives (t-4),ratio (t-4),negatives (t-5),positives (t-5),ratio (t-5),negatives (t-6),positives (t-6),ratio (t-6),negatives (t-7),positives (t-7),ratio (t-7),label
244,2018-09-02,20.0,20.0,0.5,30.0,34.0,0.53125,14.0,15.0,0.5172413793103449,13.0,16.0,0.5517241379310345,12.0,23.0,0.6571428571428571,19.0,20.0,0.5128205128205128,21.0,26.0,0.5531914893617021,11.0,9.0,0.45,0
245,2018-09-01,30.0,34.0,0.53125,14.0,15.0,0.5172413793103449,13.0,16.0,0.5517241379310345,12.0,23.0,0.6571428571428571,19.0,20.0,0.5128205128205128,21.0,26.0,0.5531914893617021,11.0,9.0,0.45,0.0,0.0,0.0,1
246,2018-08-31,14.0,15.0,0.5172413793103449,13.0,16.0,0.5517241379310345,12.0,23.0,0.6571428571428571,19.0,20.0,0.5128205128205128,21.0,26.0,0.5531914893617021,11.0,9.0,0.45,0.0,0.0,0.0,14.0,13.0,0.48148148148148145,1
247,2018-08-30,13.0,16.0,0.5517241379310345,12.0,23.0,0.6571428571428571,19.0,20.0,0.5128205128205128,21.0,26.0,0.5531914893617021,11.0,9.0,0.45,0.0,0.0,0.0,14.0,13.0,0.48148148148148145,13.0,5.0,0.2777777777777778,1
248,2018-08-29,12.0,23.0,0.6571428571428571,19.0,20.0,0.5128205128205128,21.0,26.0,0.5531914893617021,11.0,9.0,0.45,0.0,0.0,0.0,14.0,13.0,0.48148148148148145,13.0,5.0,0.2777777777777778,29.0,21.0,0.42,0
249,2018-08-28,19.0,20.0,0.5128205128205128,21.0,26.0,0.5531914893617021,11.0,9.0,0.45,0.0,0.0,0.0,14.0,13.0,0.48148148148148145,13.0,5.0,0.2777777777777778,29.0,21.0,0.42,32.0,20.0,0.38461538461538464,0
250,2018-08-27,21.0,26.0,0.5531914893617021,11.0,9.0,0.45,0.0,0.0,0.0,14.0,13.0,0.48148148148148145,13.0,5.0,0.2777777777777778,29.0,21.0,0.42,32.0,20.0,0.38461538461538464,37.0,26.0,0.4126984126984127,1
251,2018-08-26,11.0,9.0,0.45,0.0,0.0,0.0,14.0,13.0,0.48148148148148145,13.0,5.0,0.2777777777777778,29.0,21.0,0.42,32.0,20.0,0.38461538461538464,37.0,26.0,0.4126984126984127,13.0,9.0,0.4090909090909091,1
252,2018-08-25,0.0,0.0,0.0,14.0,13.0,0.48148148148148145,13.0,5.0,0.2777777777777778,29.0,21.0,0.42,32.0,20.0,0.38461538461538464,37.0,26.0,0.4126984126984127,13.0,9.0,0.4090909090909091,15.0,14.0,0.4827586206896552,0
253,2018-08-24,14.0,13.0,0.48148148148148145,13.0,5.0,0.2777777777777778,29.0,21.0,0.42,32.0,20.0,0.38461538461538464,37.0,26.0,0.4126984126984127,13.0,9.0,0.4090909090909091,15.0,14.0,0.4827586206896552,16.0,19.0,0.5428571428571428,1
254,2018-08-23,13.0,5.0,0.2777777777777778,29.0,21.0,0.42,32.0,20.0,0.38461538461538464,37.0,26.0,0.4126984126984127,13.0,9.0,0.4090909090909091,15.0,14.0,0.4827586206896552,16.0,19.0,0.5428571428571428,28.0,12.0,0.3,1
255,2018-08-22,29.0,21.0,0.42,32.0,20.0,0.38461538461538464,37.0,26.0,0.4126984126984127,13.0,9.0,0.4090909090909091,15.0,14.0,0.4827586206896552,16.0,19.0,0.5428571428571428,28.0,12.0,0.3,22.0,18.0,0.45,1
256,2018-08-21,32.0,20.0,0.38461538461538464,37.0,26.0,0.4126984126984127,13.0,9.0,0.4090909090909091,15.0,14.0,0.4827586206896552,16.0,19.0,0.5428571428571428,28.0,12.0,0.3,22.0,18.0,0.45,45.0,22.0,0.3283582089552239,0
257,2018-08-20,37.0,26.0,0.4126984126984127,13.0,9.0,0.4090909090909091,15.0,14.0,0.4827586206896552,16.0,19.0,0.5428571428571428,28.0,12.0,0.3,22.0,18.0,0.45,45.0,22.0,0.3283582089552239,30.0,30.0,0.5,1
258,2018-08-19,13.0,9.0,0.4090909090909091,15.0,14.0,0.4827586206896552,16.0,19.0,0.5428571428571428,28.0,12.0,0.3,22.0,18.0,0.45,45.0,22.0,0.3283582089552239,30.0,30.0,0.5,11.0,8.0,0.42105263157894735,0
259,2018-08-18,15.0,14.0,0.4827586206896552,16.0,19.0,0.5428571428571428,28.0,12.0,0.3,22.0,18.0,0.45,45.0,22.0,0.3283582089552239,30.0,30.0,0.5,11.0,8.0,0.42105263157894735,0.0,0.0,0.0,1
260,2018-08-17,16.0,19.0,0.5428571428571428,28.0,12.0,0.3,22.0,18.0,0.45,45.0,22.0,0.3283582089552239,30.0,30.0,0.5,11.0,8.0,0.42105263157894735,0.0,0.0,0.0,11.0,12.0,0.5217391304347826,0
261,2018-08-16,28.0,12.0,0.3,22.0,18.0,0.45,45.0,22.0,0.3283582089552239,30.0,30.0,0.5,11.0,8.0,0.42105263157894735,0.0,0.0,0.0,11.0,12.0,0.5217391304347826,14.0,8.0,0.36363636363636365,1
262,2018-08-15,22.0,18.0,0.45,45.0,22.0,0.3283582089552239,30.0,30.0,0.5,11.0,8.0,0.42105263157894735,0.0,0.0,0.0,11.0,12.0,0.5217391304347826,14.0,8.0,0.36363636363636365,0.0,0.0,0.0,1
263,2018-08-14,45.0,22.0,0.3283582089552239,30.0,30.0,0.5,11.0,8.0,0.42105263157894735,0.0,0.0,0.0,11.0,12.0,0.5217391304347826,14.0,8.0,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,1
264,2018-08-13,30.0,30.0,0.5,11.0,8.0,0.42105263157894735,0.0,0.0,0.0,11.0,12.0,0.5217391304347826,14.0,8.0,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.5,0
265,2018-08-12,11.0,8.0,0.42105263157894735,0.0,0.0,0.0,11.0,12.0,0.5217391304347826,14.0,8.0,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.5,12.0,8.0,0.4,0
266,2018-08-11,0.0,0.0,0.0,11.0,12.0,0.5217391304347826,14.0,8.0,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.5,12.0,8.0,0.4,34.0,25.0,0.423728813559322,1
267,2018-08-10,11.0,12.0,0.5217391304347826,14.0,8.0,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.5,12.0,8.0,0.4,34.0,25.0,0.423728813559322,12.0,11.0,0.4782608695652174,1
268,2018-08-09,14.0,8.0,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.5,12.0,8.0,0.4,34.0,25.0,0.423728813559322,12.0,11.0,0.4782608695652174,20.0,29.0,0.5918367346938775,0
269,2018-08-08,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.5,12.0,8.0,0.4,34.0,25.0,0.423728813559322,12.0,11.0,0.4782608695652174,20.0,29.0,0.5918367346938775,6.0,12.0,0.6666666666666666,1
270,2018-08-07,0.0,0.0,0.0,12.0,12.0,0.5,12.0,8.0,0.4,34.0,25.0,0.423728813559322,12.0,11.0,0.4782608695652174,20.0,29.0,0.5918367346938775,6.0,12.0,0.6666666666666666,13.0,11.0,0.4583333333333333,0
271,2018-08-06,12.0,12.0,0.5,12.0,8.0,0.4,34.0,25.0,0.423728813559322,12.0,11.0,0.4782608695652174,20.0,29.0,0.5918367346938775,6.0,12.0,0.6666666666666666,13.0,11.0,0.4583333333333333,16.0,12.0,0.42857142857142855,0
272,2018-08-05,12.0,8.0,0.4,34.0,25.0,0.423728813559322,12.0,11.0,0.4782608695652174,20.0,29.0,0.5918367346938775,6.0,12.0,0.6666666666666666,13.0,11.0,0.4583333333333333,16.0,12.0,0.42857142857142855,15.0,8.0,0.34782608695652173,0
273,2018-08-04,34.0,25.0,0.423728813559322,12.0,11.0,0.4782608695652174,20.0,29.0,0.5918367346938775,6.0,12.0,0.6666666666666666,13.0,11.0,0.4583333333333333,16.0,12.0,0.42857142857142855,15.0,8.0,0.34782608695652173,17.0,9.0,0.34615384615384615,1
274,2018-08-03,12.0,11.0,0.4782608695652174,20.0,29.0,0.5918367346938775,6.0,12.0,0.6666666666666666,13.0,11.0,0.4583333333333333,16.0,12.0,0.42857142857142855,15.0,8.0,0.34782608695652173,17.0,9.0,0.34615384615384615,29.0,22.0,0.43137254901960786,0
