,date,negatives,positives,ratio,negatives (t-1),positives (t-1),ratio (t-1),negatives (t-2),positives (t-2),ratio (t-2),negatives (t-3),positives (t-3),ratio (t-3),negatives (t-4),positives (t-4),ratio (t-4),negatives (t-5),positives (t-5),ratio (t-5),negatives (t-6),positives (t-6),ratio (t-6),negatives (t-7),positives (t-7),ratio (t-7),Label
12,2019-04-22,25.0,17.0,0.4047619047619048,16.0,10.0,0.38461538461538464,19.0,7.0,0.2692307692307692,9.0,12.0,0.5714285714285714,27.0,11.0,0.2894736842105263,21.0,15.0,0.4166666666666667,24.0,13.0,0.35135135135135137,21.0,13.0,0.38235294117647056,0
13,2019-04-21,16.0,10.0,0.38461538461538464,19.0,7.0,0.2692307692307692,9.0,12.0,0.5714285714285714,27.0,11.0,0.2894736842105263,21.0,15.0,0.4166666666666667,24.0,13.0,0.35135135135135137,21.0,13.0,0.38235294117647056,14.0,6.0,0.3,0
14,2019-04-20,19.0,7.0,0.2692307692307692,9.0,12.0,0.5714285714285714,27.0,11.0,0.2894736842105263,21.0,15.0,0.4166666666666667,24.0,13.0,0.35135135135135137,21.0,13.0,0.38235294117647056,14.0,6.0,0.3,9.0,6.0,0.4,1
15,2019-04-19,9.0,12.0,0.5714285714285714,27.0,11.0,0.2894736842105263,21.0,15.0,0.4166666666666667,24.0,13.0,0.35135135135135137,21.0,13.0,0.38235294117647056,14.0,6.0,0.3,9.0,6.0,0.4,23.0,8.0,0.25806451612903225,0
16,2019-04-18,27.0,11.0,0.2894736842105263,21.0,15.0,0.4166666666666667,24.0,13.0,0.35135135135135137,21.0,13.0,0.38235294117647056,14.0,6.0,0.3,9.0,6.0,0.4,23.0,8.0,0.25806451612903225,32.0,32.0,0.5,1
17,2019-04-17,21.0,15.0,0.4166666666666667,24.0,13.0,0.35135135135135137,21.0,13.0,0.38235294117647056,14.0,6.0,0.3,9.0,6.0,0.4,23.0,8.0,0.25806451612903225,32.0,32.0,0.5,42.0,25.0,0.373134328358209,0
18,2019-04-16,24.0,13.0,0.35135135135135137,21.0,13.0,0.38235294117647056,14.0,6.0,0.3,9.0,6.0,0.4,23.0,8.0,0.25806451612903225,32.0,32.0,0.5,42.0,25.0,0.373134328358209,18.0,8.0,0.3076923076923077,1
19,2019-04-15,21.0,13.0,0.38235294117647056,14.0,6.0,0.3,9.0,6.0,0.4,23.0,8.0,0.25806451612903225,32.0,32.0,0.5,42.0,25.0,0.373134328358209,18.0,8.0,0.3076923076923077,20.0,12.0,0.375,0
20,2019-04-14,14.0,6.0,0.3,9.0,6.0,0.4,23.0,8.0,0.25806451612903225,32.0,32.0,0.5,42.0,25.0,0.373134328358209,18.0,8.0,0.3076923076923077,20.0,12.0,0.375,36.0,22.0,0.3793103448275862,0
21,2019-04-13,9.0,6.0,0.4,23.0,8.0,0.25806451612903225,32.0,32.0,0.5,42.0,25.0,0.373134328358209,18.0,8.0,0.3076923076923077,20.0,12.0,0.375,36.0,22.0,0.3793103448275862,23.0,16.0,0.41025641025641024,1
22,2019-04-12,23.0,8.0,0.25806451612903225,32.0,32.0,0.5,42.0,25.0,0.373134328358209,18.0,8.0,0.3076923076923077,20.0,12.0,0.375,36.0,22.0,0.3793103448275862,23.0,16.0,0.41025641025641024,16.0,12.0,0.42857142857142855,1
23,2019-04-11,32.0,32.0,0.5,42.0,25.0,0.373134328358209,18.0,8.0,0.3076923076923077,20.0,12.0,0.375,36.0,22.0,0.3793103448275862,23.0,16.0,0.41025641025641024,16.0,12.0,0.42857142857142855,25.0,23.0,0.4791666666666667,0
24,2019-04-10,42.0,25.0,0.373134328358209,18.0,8.0,0.3076923076923077,20.0,12.0,0.375,36.0,22.0,0.3793103448275862,23.0,16.0,0.41025641025641024,16.0,12.0,0.42857142857142855,25.0,23.0,0.4791666666666667,53.0,34.0,0.3908045977011495,0
25,2019-04-09,18.0,8.0,0.3076923076923077,20.0,12.0,0.375,36.0,22.0,0.3793103448275862,23.0,16.0,0.41025641025641024,16.0,12.0,0.42857142857142855,25.0,23.0,0.4791666666666667,53.0,34.0,0.3908045977011495,72.0,45.0,0.38461538461538464,0
26,2019-04-08,20.0,12.0,0.375,36.0,22.0,0.3793103448275862,23.0,16.0,0.41025641025641024,16.0,12.0,0.42857142857142855,25.0,23.0,0.4791666666666667,53.0,34.0,0.3908045977011495,72.0,45.0,0.38461538461538464,16.0,8.0,0.3333333333333333,1
27,2019-04-07,36.0,22.0,0.3793103448275862,23.0,16.0,0.41025641025641024,16.0,12.0,0.42857142857142855,25.0,23.0,0.4791666666666667,53.0,34.0,0.3908045977011495,72.0,45.0,0.38461538461538464,16.0,8.0,0.3333333333333333,28.0,16.0,0.3636363636363637,0
28,2019-04-06,23.0,16.0,0.41025641025641024,16.0,12.0,0.42857142857142855,25.0,23.0,0.4791666666666667,53.0,34.0,0.3908045977011495,72.0,45.0,0.38461538461538464,16.0,8.0,0.3333333333333333,28.0,16.0,0.3636363636363637,12.0,7.0,0.3684210526315789,0
29,2019-04-05,16.0,12.0,0.42857142857142855,25.0,23.0,0.4791666666666667,53.0,34.0,0.3908045977011495,72.0,45.0,0.38461538461538464,16.0,8.0,0.3333333333333333,28.0,16.0,0.3636363636363637,12.0,7.0,0.3684210526315789,24.0,15.0,0.38461538461538464,1
30,2019-04-04,25.0,23.0,0.4791666666666667,53.0,34.0,0.3908045977011495,72.0,45.0,0.38461538461538464,16.0,8.0,0.3333333333333333,28.0,16.0,0.3636363636363637,12.0,7.0,0.3684210526315789,24.0,15.0,0.38461538461538464,24.0,10.0,0.29411764705882354,1
31,2019-04-03,53.0,34.0,0.3908045977011495,72.0,45.0,0.38461538461538464,16.0,8.0,0.3333333333333333,28.0,16.0,0.3636363636363637,12.0,7.0,0.3684210526315789,24.0,15.0,0.38461538461538464,24.0,10.0,0.29411764705882354,13.0,10.0,0.43478260869565216,1
32,2019-04-02,72.0,45.0,0.38461538461538464,16.0,8.0,0.3333333333333333,28.0,16.0,0.3636363636363637,12.0,7.0,0.3684210526315789,24.0,15.0,0.38461538461538464,24.0,10.0,0.29411764705882354,13.0,10.0,0.43478260869565216,11.0,11.0,0.5,0
33,2019-04-01,16.0,8.0,0.3333333333333333,28.0,16.0,0.3636363636363637,12.0,7.0,0.3684210526315789,24.0,15.0,0.38461538461538464,24.0,10.0,0.29411764705882354,13.0,10.0,0.43478260869565216,11.0,11.0,0.5,13.0,7.0,0.35,1
34,2019-03-31,28.0,16.0,0.3636363636363637,12.0,7.0,0.3684210526315789,24.0,15.0,0.38461538461538464,24.0,10.0,0.29411764705882354,13.0,10.0,0.43478260869565216,11.0,11.0,0.5,13.0,7.0,0.35,7.0,6.0,0.4615384615384616,0
35,2019-03-31,28.0,16.0,0.3636363636363637,12.0,7.0,0.3684210526315789,24.0,15.0,0.38461538461538464,24.0,10.0,0.29411764705882354,13.0,10.0,0.43478260869565216,11.0,11.0,0.5,13.0,7.0,0.35,7.0,6.0,0.4615384615384616,0
36,2019-03-30,12.0,7.0,0.3684210526315789,24.0,15.0,0.38461538461538464,24.0,10.0,0.29411764705882354,13.0,10.0,0.43478260869565216,11.0,11.0,0.5,13.0,7.0,0.35,7.0,6.0,0.4615384615384616,6.0,11.0,0.6470588235294118,0
37,2019-03-29,24.0,15.0,0.38461538461538464,24.0,10.0,0.29411764705882354,13.0,10.0,0.43478260869565216,11.0,11.0,0.5,13.0,7.0,0.35,7.0,6.0,0.4615384615384616,6.0,11.0,0.6470588235294118,9.0,4.0,0.3076923076923077,1
38,2019-03-28,24.0,10.0,0.29411764705882354,13.0,10.0,0.43478260869565216,11.0,11.0,0.5,13.0,7.0,0.35,7.0,6.0,0.4615384615384616,6.0,11.0,0.6470588235294118,9.0,4.0,0.3076923076923077,20.0,8.0,0.2857142857142857,1
39,2019-03-27,13.0,10.0,0.43478260869565216,11.0,11.0,0.5,13.0,7.0,0.35,7.0,6.0,0.4615384615384616,6.0,11.0,0.6470588235294118,9.0,4.0,0.3076923076923077,20.0,8.0,0.2857142857142857,16.0,10.0,0.38461538461538464,0
40,2019-03-26,11.0,11.0,0.5,13.0,7.0,0.35,7.0,6.0,0.4615384615384616,6.0,11.0,0.6470588235294118,9.0,4.0,0.3076923076923077,20.0,8.0,0.2857142857142857,16.0,10.0,0.38461538461538464,11.0,8.0,0.42105263157894735,0
41,2019-03-25,13.0,7.0,0.35,7.0,6.0,0.4615384615384616,6.0,11.0,0.6470588235294118,9.0,4.0,0.3076923076923077,20.0,8.0,0.2857142857142857,16.0,10.0,0.38461538461538464,11.0,8.0,0.42105263157894735,10.0,0.0,0.0,1
42,2019-03-24,7.0,6.0,0.4615384615384616,6.0,11.0,0.6470588235294118,9.0,4.0,0.3076923076923077,20.0,8.0,0.2857142857142857,16.0,10.0,0.38461538461538464,11.0,8.0,0.42105263157894735,10.0,0.0,0.0,18.0,5.0,0.21739130434782608,1
43,2019-03-23,6.0,11.0,0.6470588235294118,9.0,4.0,0.3076923076923077,20.0,8.0,0.2857142857142857,16.0,10.0,0.38461538461538464,11.0,8.0,0.42105263157894735,10.0,0.0,0.0,18.0,5.0,0.21739130434782608,13.0,9.0,0.4090909090909091,0
44,2019-03-22,9.0,4.0,0.3076923076923077,20.0,8.0,0.2857142857142857,16.0,10.0,0.38461538461538464,11.0,8.0,0.42105263157894735,10.0,0.0,0.0,18.0,5.0,0.21739130434782608,13.0,9.0,0.4090909090909091,12.0,9.0,0.42857142857142855,1
45,2019-03-21,20.0,8.0,0.2857142857142857,16.0,10.0,0.38461538461538464,11.0,8.0,0.42105263157894735,10.0,0.0,0.0,18.0,5.0,0.21739130434782608,13.0,9.0,0.4090909090909091,12.0,9.0,0.42857142857142855,12.0,11.0,0.4782608695652174,1
46,2019-03-20,16.0,10.0,0.38461538461538464,11.0,8.0,0.42105263157894735,10.0,0.0,0.0,18.0,5.0,0.21739130434782608,13.0,9.0,0.4090909090909091,12.0,9.0,0.42857142857142855,12.0,11.0,0.4782608695652174,12.0,3.0,0.2,0
47,2019-03-19,11.0,8.0,0.42105263157894735,10.0,0.0,0.0,18.0,5.0,0.21739130434782608,13.0,9.0,0.4090909090909091,12.0,9.0,0.42857142857142855,12.0,11.0,0.4782608695652174,12.0,3.0,0.2,10.0,8.0,0.4444444444444444,0
48,2019-03-18,10.0,0.0,0.0,18.0,5.0,0.21739130434782608,13.0,9.0,0.4090909090909091,12.0,9.0,0.42857142857142855,12.0,11.0,0.4782608695652174,12.0,3.0,0.2,10.0,8.0,0.4444444444444444,10.0,7.0,0.4117647058823529,1
49,2019-03-17,18.0,5.0,0.21739130434782608,13.0,9.0,0.4090909090909091,12.0,9.0,0.42857142857142855,12.0,11.0,0.4782608695652174,12.0,3.0,0.2,10.0,8.0,0.4444444444444444,10.0,7.0,0.4117647058823529,13.0,6.0,0.3157894736842105,1
