,date,negatives,positives,ratio,negatives (t-1),positives (t-1),ratio (t-1),negatives (t-2),positives (t-2),ratio (t-2),negatives (t-3),positives (t-3),ratio (t-3),negatives (t-4),positives (t-4),ratio (t-4),negatives (t-5),positives (t-5),ratio (t-5),negatives (t-6),positives (t-6),ratio (t-6),negatives (t-7),positives (t-7),ratio (t-7),Date,Close
14,2019-04-12,13.0,9.0,0.4090909090909091,6.0,3.0,0.3333333333333333,11.0,7.0,0.3888888888888889,12.0,10.0,0.4545454545454545,13.0,12.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,20.0,10.0,0.3333333333333333,4/12/19,26412.300781
15,2019-04-11,6.0,3.0,0.3333333333333333,11.0,7.0,0.3888888888888889,12.0,10.0,0.4545454545454545,13.0,12.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,20.0,10.0,0.3333333333333333,20.0,13.0,0.3939393939393939,4/11/19,26143.050781
16,2019-04-10,11.0,7.0,0.3888888888888889,12.0,10.0,0.4545454545454545,13.0,12.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,20.0,10.0,0.3333333333333333,20.0,13.0,0.3939393939393939,14.0,10.0,0.4166666666666667,4/10/19,26157.160156
17,2019-04-09,12.0,10.0,0.4545454545454545,13.0,12.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,20.0,10.0,0.3333333333333333,20.0,13.0,0.3939393939393939,14.0,10.0,0.4166666666666667,9.0,6.0,0.4,4/9/19,26150.580078
18,2019-04-08,13.0,12.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,20.0,10.0,0.3333333333333333,20.0,13.0,0.3939393939393939,14.0,10.0,0.4166666666666667,9.0,6.0,0.4,26.0,13.0,0.3333333333333333,4/8/19,26341.019531
19,2019-04-05,20.0,10.0,0.3333333333333333,20.0,13.0,0.3939393939393939,14.0,10.0,0.4166666666666667,9.0,6.0,0.4,26.0,13.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,12.0,16.0,0.5714285714285714,4/5/19,26424.990234
20,2019-04-04,20.0,13.0,0.3939393939393939,14.0,10.0,0.4166666666666667,9.0,6.0,0.4,26.0,13.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,12.0,16.0,0.5714285714285714,12.0,6.0,0.3333333333333333,4/4/19,26384.630859
21,2019-04-03,14.0,10.0,0.4166666666666667,9.0,6.0,0.4,26.0,13.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,12.0,16.0,0.5714285714285714,12.0,6.0,0.3333333333333333,29.0,15.0,0.3409090909090909,4/3/19,26218.130859
22,2019-04-02,9.0,6.0,0.4,26.0,13.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,12.0,16.0,0.5714285714285714,12.0,6.0,0.3333333333333333,29.0,15.0,0.3409090909090909,17.0,11.0,0.3928571428571429,4/2/19,26179.130859
23,2019-04-01,26.0,13.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,12.0,16.0,0.5714285714285714,12.0,6.0,0.3333333333333333,29.0,15.0,0.3409090909090909,17.0,11.0,0.3928571428571429,21.0,14.0,0.4,4/1/19,26258.419922
24,2019-03-29,12.0,16.0,0.5714285714285714,12.0,6.0,0.3333333333333333,29.0,15.0,0.3409090909090909,17.0,11.0,0.3928571428571429,21.0,14.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,30.0,24.0,0.4444444444444444,3/29/19,25928.679688
25,2019-03-28,12.0,6.0,0.3333333333333333,29.0,15.0,0.3409090909090909,17.0,11.0,0.3928571428571429,21.0,14.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,30.0,24.0,0.4444444444444444,34.0,14.0,0.2916666666666667,3/28/19,25717.460938
26,2019-03-27,29.0,15.0,0.3409090909090909,17.0,11.0,0.3928571428571429,21.0,14.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,30.0,24.0,0.4444444444444444,34.0,14.0,0.2916666666666667,17.0,10.0,0.3703703703703704,3/27/19,25625.589844
27,2019-03-26,17.0,11.0,0.3928571428571429,21.0,14.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,30.0,24.0,0.4444444444444444,34.0,14.0,0.2916666666666667,17.0,10.0,0.3703703703703704,23.0,5.0,0.17857142857142858,3/26/19,25657.730469
28,2019-03-25,21.0,14.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,30.0,24.0,0.4444444444444444,34.0,14.0,0.2916666666666667,17.0,10.0,0.3703703703703704,23.0,5.0,0.17857142857142858,12.0,9.0,0.42857142857142855,3/25/19,25516.830078
29,2019-03-22,30.0,24.0,0.4444444444444444,34.0,14.0,0.2916666666666667,17.0,10.0,0.3703703703703704,23.0,5.0,0.17857142857142858,12.0,9.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,16.0,12.0,0.42857142857142855,3/22/19,25502.320313
30,2019-03-21,34.0,14.0,0.2916666666666667,17.0,10.0,0.3703703703703704,23.0,5.0,0.17857142857142858,12.0,9.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,16.0,12.0,0.42857142857142855,9.0,8.0,0.4705882352941176,3/21/19,25962.509766
31,2019-03-20,17.0,10.0,0.3703703703703704,23.0,5.0,0.17857142857142858,12.0,9.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,16.0,12.0,0.42857142857142855,9.0,8.0,0.4705882352941176,13.0,10.0,0.43478260869565216,3/20/19,25745.669922
32,2019-03-19,23.0,5.0,0.17857142857142858,12.0,9.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,16.0,12.0,0.42857142857142855,9.0,8.0,0.4705882352941176,13.0,10.0,0.43478260869565216,5.0,2.0,0.2857142857142857,3/19/19,25887.380859
33,2019-03-18,12.0,9.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,16.0,12.0,0.42857142857142855,9.0,8.0,0.4705882352941176,13.0,10.0,0.43478260869565216,5.0,2.0,0.2857142857142857,34.0,12.0,0.2608695652173913,3/18/19,25914.099609
34,2019-03-15,16.0,12.0,0.42857142857142855,9.0,8.0,0.4705882352941176,13.0,10.0,0.43478260869565216,5.0,2.0,0.2857142857142857,34.0,12.0,0.2608695652173913,0.0,0.0,0.0,0.0,0.0,0.0,16.0,18.0,0.5294117647058824,3/15/19,25848.869141
35,2019-03-14,9.0,8.0,0.4705882352941176,13.0,10.0,0.43478260869565216,5.0,2.0,0.2857142857142857,34.0,12.0,0.2608695652173913,0.0,0.0,0.0,0.0,0.0,0.0,16.0,18.0,0.5294117647058824,17.0,10.0,0.3703703703703704,3/14/19,25709.939453
36,2019-03-13,13.0,10.0,0.43478260869565216,5.0,2.0,0.2857142857142857,34.0,12.0,0.2608695652173913,0.0,0.0,0.0,0.0,0.0,0.0,16.0,18.0,0.5294117647058824,17.0,10.0,0.3703703703703704,19.0,13.0,0.40625,3/13/19,25702.890625
37,2019-03-12,5.0,2.0,0.2857142857142857,34.0,12.0,0.2608695652173913,0.0,0.0,0.0,0.0,0.0,0.0,16.0,18.0,0.5294117647058824,17.0,10.0,0.3703703703703704,19.0,13.0,0.40625,14.0,23.0,0.6216216216216216,3/12/19,25554.660156
38,2019-03-11,34.0,12.0,0.2608695652173913,0.0,0.0,0.0,0.0,0.0,0.0,16.0,18.0,0.5294117647058824,17.0,10.0,0.3703703703703704,19.0,13.0,0.40625,14.0,23.0,0.6216216216216216,38.0,32.0,0.4571428571428571,3/11/19,25650.880859
39,2019-03-08,16.0,18.0,0.5294117647058824,17.0,10.0,0.3703703703703704,19.0,13.0,0.40625,14.0,23.0,0.6216216216216216,38.0,32.0,0.4571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,14.0,12.0,0.4615384615384616,3/8/19,25450.240234
40,2019-03-07,17.0,10.0,0.3703703703703704,19.0,13.0,0.40625,14.0,23.0,0.6216216216216216,38.0,32.0,0.4571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,14.0,12.0,0.4615384615384616,15.0,11.0,0.4230769230769231,3/7/19,25473.230469
41,2019-03-06,19.0,13.0,0.40625,14.0,23.0,0.6216216216216216,38.0,32.0,0.4571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,14.0,12.0,0.4615384615384616,15.0,11.0,0.4230769230769231,11.0,7.0,0.3888888888888889,3/6/19,25673.460938
42,2019-03-05,14.0,23.0,0.6216216216216216,38.0,32.0,0.4571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,14.0,12.0,0.4615384615384616,15.0,11.0,0.4230769230769231,11.0,7.0,0.3888888888888889,10.0,9.0,0.4736842105263158,3/5/19,25806.630859
43,2019-03-04,38.0,32.0,0.4571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,14.0,12.0,0.4615384615384616,15.0,11.0,0.4230769230769231,11.0,7.0,0.3888888888888889,10.0,9.0,0.4736842105263158,19.0,10.0,0.3448275862068966,3/4/19,25819.650391
44,2019-03-01,14.0,12.0,0.4615384615384616,15.0,11.0,0.4230769230769231,11.0,7.0,0.3888888888888889,10.0,9.0,0.4736842105263158,19.0,10.0,0.3448275862068966,0.0,0.0,0.0,0.0,0.0,0.0,19.0,12.0,0.3870967741935484,3/1/19,26026.320313
45,2019-02-28,15.0,11.0,0.4230769230769231,11.0,7.0,0.3888888888888889,10.0,9.0,0.4736842105263158,19.0,10.0,0.3448275862068966,0.0,0.0,0.0,0.0,0.0,0.0,19.0,12.0,0.3870967741935484,11.0,8.0,0.42105263157894735,2/28/19,25916.0
46,2019-02-27,11.0,7.0,0.3888888888888889,10.0,9.0,0.4736842105263158,19.0,10.0,0.3448275862068966,0.0,0.0,0.0,0.0,0.0,0.0,19.0,12.0,0.3870967741935484,11.0,8.0,0.42105263157894735,24.0,15.0,0.38461538461538464,2/27/19,25985.160156
47,2019-02-26,10.0,9.0,0.4736842105263158,19.0,10.0,0.3448275862068966,0.0,0.0,0.0,0.0,0.0,0.0,19.0,12.0,0.3870967741935484,11.0,8.0,0.42105263157894735,24.0,15.0,0.38461538461538464,17.0,16.0,0.4848484848484849,2/26/19,26057.980469
48,2019-02-25,19.0,10.0,0.3448275862068966,0.0,0.0,0.0,0.0,0.0,0.0,19.0,12.0,0.3870967741935484,11.0,8.0,0.42105263157894735,24.0,15.0,0.38461538461538464,17.0,16.0,0.4848484848484849,0.0,0.0,0.0,2/25/19,26091.949219
49,2019-02-22,19.0,12.0,0.3870967741935484,11.0,8.0,0.42105263157894735,24.0,15.0,0.38461538461538464,17.0,16.0,0.4848484848484849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,25.0,0.38461538461538464,2/22/19,26031.810547
