,date,negatives,positives,ratio,negatives (t-1),positives (t-1),ratio (t-1),negatives (t-2),positives (t-2),ratio (t-2),negatives (t-3),positives (t-3),ratio (t-3),negatives (t-4),positives (t-4),ratio (t-4),negatives (t-5),positives (t-5),ratio (t-5),negatives (t-6),positives (t-6),ratio (t-6),negatives (t-7),positives (t-7),ratio (t-7),Date,Close
12,2019-04-16,11.0,9.0,0.45,17.0,6.0,0.2608695652173913,0.0,0.0,0.0,0.0,0.0,0.0,12.0,9.0,0.42857142857142855,18.0,19.0,0.5135135135135135,7.0,9.0,0.5625,16.0,13.0,0.4482758620689655,4/16/19,273.359985
13,2019-04-15,17.0,6.0,0.2608695652173913,0.0,0.0,0.0,0.0,0.0,0.0,12.0,9.0,0.42857142857142855,18.0,19.0,0.5135135135135135,7.0,9.0,0.5625,16.0,13.0,0.4482758620689655,6.0,6.0,0.5,4/15/19,266.380005
14,2019-04-12,12.0,9.0,0.42857142857142855,18.0,19.0,0.5135135135135135,7.0,9.0,0.5625,16.0,13.0,0.4482758620689655,6.0,6.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,12.0,21.0,0.6363636363636364,4/12/19,267.700012
15,2019-04-11,18.0,19.0,0.5135135135135135,7.0,9.0,0.5625,16.0,13.0,0.4482758620689655,6.0,6.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,12.0,21.0,0.6363636363636364,31.0,23.0,0.4259259259259259,4/11/19,268.420013
16,2019-04-10,7.0,9.0,0.5625,16.0,13.0,0.4482758620689655,6.0,6.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,12.0,21.0,0.6363636363636364,31.0,23.0,0.4259259259259259,15.0,17.0,0.53125,4/10/19,276.059998
17,2019-04-09,16.0,13.0,0.4482758620689655,6.0,6.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,12.0,21.0,0.6363636363636364,31.0,23.0,0.4259259259259259,15.0,17.0,0.53125,5.0,6.0,0.5454545454545454,4/9/19,272.309998
18,2019-04-08,6.0,6.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,12.0,21.0,0.6363636363636364,31.0,23.0,0.4259259259259259,15.0,17.0,0.53125,5.0,6.0,0.5454545454545454,10.0,8.0,0.4444444444444444,4/8/19,273.200012
19,2019-04-05,12.0,21.0,0.6363636363636364,31.0,23.0,0.4259259259259259,15.0,17.0,0.53125,5.0,6.0,0.5454545454545454,10.0,8.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,11.0,13.0,0.5416666666666666,4/5/19,274.959991
20,2019-04-04,31.0,23.0,0.4259259259259259,15.0,17.0,0.53125,5.0,6.0,0.5454545454545454,10.0,8.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,11.0,13.0,0.5416666666666666,12.0,8.0,0.4,4/4/19,267.779999
21,2019-04-03,15.0,17.0,0.53125,5.0,6.0,0.5454545454545454,10.0,8.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,11.0,13.0,0.5416666666666666,12.0,8.0,0.4,11.0,7.0,0.3888888888888889,4/3/19,291.809998
22,2019-04-02,5.0,6.0,0.5454545454545454,10.0,8.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,11.0,13.0,0.5416666666666666,12.0,8.0,0.4,11.0,7.0,0.3888888888888889,14.0,8.0,0.3636363636363637,4/2/19,285.880005
23,2019-04-01,10.0,8.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,11.0,13.0,0.5416666666666666,12.0,8.0,0.4,11.0,7.0,0.3888888888888889,14.0,8.0,0.3636363636363637,15.0,10.0,0.4,4/1/19,289.179993
24,2019-03-29,11.0,13.0,0.5416666666666666,12.0,8.0,0.4,11.0,7.0,0.3888888888888889,14.0,8.0,0.3636363636363637,15.0,10.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,8.0,11.0,0.5789473684210527,3/29/19,279.859985
25,2019-03-28,12.0,8.0,0.4,11.0,7.0,0.3888888888888889,14.0,8.0,0.3636363636363637,15.0,10.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,8.0,11.0,0.5789473684210527,14.0,7.0,0.3333333333333333,3/28/19,278.619995
26,2019-03-27,11.0,7.0,0.3888888888888889,14.0,8.0,0.3636363636363637,15.0,10.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,8.0,11.0,0.5789473684210527,14.0,7.0,0.3333333333333333,14.0,9.0,0.39130434782608703,3/27/19,274.829987
27,2019-03-26,14.0,8.0,0.3636363636363637,15.0,10.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,8.0,11.0,0.5789473684210527,14.0,7.0,0.3333333333333333,14.0,9.0,0.39130434782608703,24.0,8.0,0.25,3/26/19,267.769989
28,2019-03-25,15.0,10.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,8.0,11.0,0.5789473684210527,14.0,7.0,0.3333333333333333,14.0,9.0,0.39130434782608703,24.0,8.0,0.25,16.0,11.0,0.4074074074074074,3/25/19,260.420013
29,2019-03-22,8.0,11.0,0.5789473684210527,14.0,7.0,0.3333333333333333,14.0,9.0,0.39130434782608703,24.0,8.0,0.25,16.0,11.0,0.4074074074074074,0.0,0.0,0.0,0.0,0.0,0.0,24.0,21.0,0.4666666666666667,3/22/19,264.529999
30,2019-03-21,14.0,7.0,0.3333333333333333,14.0,9.0,0.39130434782608703,24.0,8.0,0.25,16.0,11.0,0.4074074074074074,0.0,0.0,0.0,0.0,0.0,0.0,24.0,21.0,0.4666666666666667,12.0,11.0,0.4782608695652174,3/21/19,274.019989
31,2019-03-20,14.0,9.0,0.39130434782608703,24.0,8.0,0.25,16.0,11.0,0.4074074074074074,0.0,0.0,0.0,0.0,0.0,0.0,24.0,21.0,0.4666666666666667,12.0,11.0,0.4782608695652174,12.0,14.0,0.5384615384615384,3/20/19,273.600006
32,2019-03-19,24.0,8.0,0.25,16.0,11.0,0.4074074074074074,0.0,0.0,0.0,0.0,0.0,0.0,24.0,21.0,0.4666666666666667,12.0,11.0,0.4782608695652174,12.0,14.0,0.5384615384615384,15.0,8.0,0.3478260869565217,3/19/19,267.470001
33,2019-03-18,16.0,11.0,0.4074074074074074,0.0,0.0,0.0,0.0,0.0,0.0,24.0,21.0,0.4666666666666667,12.0,11.0,0.4782608695652174,12.0,14.0,0.5384615384615384,15.0,8.0,0.3478260869565217,13.0,15.0,0.5357142857142857,3/18/19,269.48999
34,2019-03-15,24.0,21.0,0.4666666666666667,12.0,11.0,0.4782608695652174,12.0,14.0,0.5384615384615384,15.0,8.0,0.3478260869565217,13.0,15.0,0.5357142857142857,0.0,0.0,0.0,0.0,0.0,0.0,12.0,14.0,0.5384615384615384,3/15/19,275.429993
35,2019-03-14,12.0,11.0,0.4782608695652174,12.0,14.0,0.5384615384615384,15.0,8.0,0.3478260869565217,13.0,15.0,0.5357142857142857,0.0,0.0,0.0,0.0,0.0,0.0,12.0,14.0,0.5384615384615384,19.0,24.0,0.5581395348837209,3/14/19,289.959991
36,2019-03-13,12.0,14.0,0.5384615384615384,15.0,8.0,0.3478260869565217,13.0,15.0,0.5357142857142857,0.0,0.0,0.0,0.0,0.0,0.0,12.0,14.0,0.5384615384615384,19.0,24.0,0.5581395348837209,25.0,37.0,0.5967741935483871,3/13/19,288.959991
37,2019-03-12,15.0,8.0,0.3478260869565217,13.0,15.0,0.5357142857142857,0.0,0.0,0.0,0.0,0.0,0.0,12.0,14.0,0.5384615384615384,19.0,24.0,0.5581395348837209,25.0,37.0,0.5967741935483871,61.0,41.0,0.4019607843137255,3/12/19,283.359985
38,2019-03-11,13.0,15.0,0.5357142857142857,0.0,0.0,0.0,0.0,0.0,0.0,12.0,14.0,0.5384615384615384,19.0,24.0,0.5581395348837209,25.0,37.0,0.5967741935483871,61.0,41.0,0.4019607843137255,32.0,25.0,0.43859649122807015,3/11/19,290.920013
39,2019-03-08,12.0,14.0,0.5384615384615384,19.0,24.0,0.5581395348837209,25.0,37.0,0.5967741935483871,61.0,41.0,0.4019607843137255,32.0,25.0,0.43859649122807015,0.0,0.0,0.0,0.0,0.0,0.0,27.0,26.0,0.490566037735849,3/8/19,284.140015
40,2019-03-07,19.0,24.0,0.5581395348837209,25.0,37.0,0.5967741935483871,61.0,41.0,0.4019607843137255,32.0,25.0,0.43859649122807015,0.0,0.0,0.0,0.0,0.0,0.0,27.0,26.0,0.490566037735849,34.0,33.0,0.4925373134328358,3/7/19,276.589996
41,2019-03-06,25.0,37.0,0.5967741935483871,61.0,41.0,0.4019607843137255,32.0,25.0,0.43859649122807015,0.0,0.0,0.0,0.0,0.0,0.0,27.0,26.0,0.490566037735849,34.0,33.0,0.4925373134328358,17.0,16.0,0.4848484848484849,3/6/19,276.23999
42,2019-03-05,61.0,41.0,0.4019607843137255,32.0,25.0,0.43859649122807015,0.0,0.0,0.0,0.0,0.0,0.0,27.0,26.0,0.490566037735849,34.0,33.0,0.4925373134328358,17.0,16.0,0.4848484848484849,17.0,17.0,0.5,3/5/19,276.540009
43,2019-03-04,32.0,25.0,0.43859649122807015,0.0,0.0,0.0,0.0,0.0,0.0,27.0,26.0,0.490566037735849,34.0,33.0,0.4925373134328358,17.0,16.0,0.4848484848484849,17.0,17.0,0.5,5.0,8.0,0.6153846153846154,3/4/19,285.359985
44,2019-03-01,27.0,26.0,0.490566037735849,34.0,33.0,0.4925373134328358,17.0,16.0,0.4848484848484849,17.0,17.0,0.5,5.0,8.0,0.6153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.5454545454545454,3/1/19,294.790009
45,2019-02-28,34.0,33.0,0.4925373134328358,17.0,16.0,0.4848484848484849,17.0,17.0,0.5,5.0,8.0,0.6153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.5454545454545454,16.0,16.0,0.5,2/28/19,319.880005
46,2019-02-27,17.0,16.0,0.4848484848484849,17.0,17.0,0.5,5.0,8.0,0.6153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.5454545454545454,16.0,16.0,0.5,12.0,6.0,0.3333333333333333,2/27/19,314.73999
47,2019-02-26,17.0,17.0,0.5,5.0,8.0,0.6153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.5454545454545454,16.0,16.0,0.5,12.0,6.0,0.3333333333333333,4.0,2.0,0.3333333333333333,2/26/19,297.859985
48,2019-02-25,5.0,8.0,0.6153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.5454545454545454,16.0,16.0,0.5,12.0,6.0,0.3333333333333333,4.0,2.0,0.3333333333333333,0.0,0.0,0.0,2/25/19,298.769989
49,2019-02-22,5.0,6.0,0.5454545454545454,16.0,16.0,0.5,12.0,6.0,0.3333333333333333,4.0,2.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.8571428571428571,2/22/19,294.709991
